26
28
23
24
20
21
26
25
24
26
24
22
25
25
24
26
27
26
25
28
24
26
24
24
27
26
28
23
30
27
25
25
22
23
23
24
23
28
23
24
24
27
24
24
25
25
26
25
25
26
